"workerid","occludeFace","occludeWheel","faceID","faceValence","faceArousal","facePath","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","EV","PE","absPE","happy","sad","anger","surprise","disgust","fear","content","disapp"
307,0,0,17,-1,2,"face_-1_2_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.931,47.85,32.15,32.15,9,1,1,9,1,1,9,1
324,0,0,27,2,3,"face_2_3_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.394,47.85,32.15,32.15,9,1,1,6,1,1,9,1
173,0,0,17,-1,2,"face_-1_2_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.567,60.9,29.1,29.1,8,1,1,9,1,1,9,1
260,0,0,38,4,6,"aface_3",49,50,75,90,0.3,0.52,0.18,50,0.3,0.729,70.2,-20.2,20.2,3,5,1,3,1,1,3,5
396,0,0,27,2,3,"face_2_3_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.873,47.85,32.15,32.15,8,1,1,6,1,1,7,2
52,0,0,40,4,8,"aface_5",1,0,30,60,0.38,0.36,0.26,0,0.38,0.288,26.4,-26.4,26.4,5,2,1,1,1,1,4,2
85,0,0,19,1,2,"face_1_2_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.439,47.35,-7.35,7.35,6,1,1,2,6,2,6,6
153,0,0,39,4,7,"aface_4",49,50,75,90,0.3,0.52,0.18,50,0.3,0.248,70.2,-20.2,20.2,6,3,1,5,4,1,5,5
439,0,0,27,2,3,"face_2_3_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.125,26.4,-26.4,26.4,7,1,1,6,1,1,6,1
191,0,0,27,2,3,"face_2_3_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.091,47.85,32.15,32.15,9,1,1,7,2,2,8,2
101,0,0,9,-2,1,"face_-2_1_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.449,51.45,-26.45,26.45,5,2,2,4,4,2,7,5
164,0,0,23,-2,3,"face_-2_3_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.086,70.2,-20.2,20.2,5,5,7,8,7,1,1,8
132,0,0,38,4,6,"aface_3",49,50,75,90,0.3,0.52,0.18,50,0.3,0.621,70.2,-20.2,20.2,5,6,6,6,7,2,1,7
258,0,0,36,4,4,"aface_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.922,47.35,-7.35,7.35,7,2,2,4,1,1,6,2
94,0,0,13,2,1,"face_2_1_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.336,41.5,28.5,28.5,9,1,1,9,1,1,9,1
410,0,0,39,4,7,"aface_4",49,50,75,90,0.3,0.52,0.18,50,0.3,0.242,70.2,-20.2,20.2,1,6,8,7,8,3,1,9
291,0,0,38,4,6,"aface_3",49,50,75,90,0.3,0.52,0.18,50,0.3,0.39,70.2,-20.2,20.2,1,2,7,2,1,1,3,3
456,0,0,39,4,7,"aface_4",41,0,40,95,0.27,0.4,0.33,40,0.4,0.723,47.35,-7.35,7.35,3,4,4,5,3,2,2,5
392,0,0,13,2,1,"face_2_1_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.193,60.9,29.1,29.1,7,1,1,4,1,1,9,1
32,0,0,13,2,1,"face_2_1_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.727,60.5,-10.5,10.5,6,2,1,4,1,1,6,4
62,0,0,19,1,2,"face_1_2_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.097,47.85,32.15,32.15,5,1,1,8,1,1,8,1
420,0,0,38,4,6,"aface_3",49,50,75,90,0.3,0.52,0.18,50,0.3,0.364,70.2,-20.2,20.2,3,3,5,5,2,1,2,6
264,0,0,40,4,8,"aface_5",14,30,50,95,0.33,0.29,0.38,50,0.29,0.114,60.5,-10.5,10.5,8,1,1,9,1,1,8,1
455,0,0,38,4,6,"aface_3",14,30,50,95,0.33,0.29,0.38,50,0.29,0.671,60.5,-10.5,10.5,5,4,4,3,5,2,2,6
370,0,0,23,-2,3,"face_-2_3_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.161,51.45,-26.45,26.45,1,6,8,3,8,1,1,6
335,0,0,23,-2,3,"face_-2_3_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.112,60.5,-10.5,10.5,7,1,1,3,1,1,5,1
306,0,0,27,2,3,"face_2_3_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.747,41.5,28.5,28.5,9,1,1,8,1,1,9,1
37,0,0,19,1,2,"face_1_2_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.548,60.5,-10.5,10.5,7,1,1,7,1,1,7,1
245,0,0,17,-1,2,"face_-1_2_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.427,60.9,29.1,29.1,6,2,2,9,2,2,7,1
365,0,0,17,-1,2,"face_-1_2_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.949,60.9,29.1,29.1,7,2,2,5,2,2,7,2
154,0,0,17,-1,2,"face_-1_2_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.873,70.2,-20.2,20.2,3,5,5,4,4,1,2,7
379,0,0,40,4,8,"aface_5",12,20,45,70,0.4,0.34,0.26,70,0.26,0.011,41.5,28.5,28.5,9,1,1,7,1,1,6,1
125,0,0,37,4,5,"aface_2",41,0,40,95,0.27,0.4,0.33,40,0.4,0.215,47.35,-7.35,7.35,6,5,5,4,3,4,4,3
30,0,0,27,2,3,"face_2_3_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.418,41.5,28.5,28.5,8,1,1,5,1,1,7,1
66,0,0,17,-1,2,"face_-1_2_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.091,41.5,28.5,28.5,3,4,1,6,1,4,2,3
331,0,0,37,4,5,"aface_2",9,15,70,80,0.45,0.29,0.26,80,0.26,0.27,47.85,32.15,32.15,7,1,1,5,2,1,4,4
227,0,0,17,-1,2,"face_-1_2_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.886,26.4,-26.4,26.4,1,5,1,5,1,1,1,7
46,0,0,17,-1,2,"face_-1_2_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.364,47.35,-7.35,7.35,6,3,1,2,1,1,3,6
287,0,0,19,1,2,"face_1_2_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.771,26.4,-26.4,26.4,1,7,7,9,7,1,1,9
435,0,0,37,4,5,"aface_2",41,0,40,95,0.27,0.4,0.33,40,0.4,0.996,47.35,-7.35,7.35,6,3,6,6,3,3,5,3
160,0,0,37,4,5,"aface_2",1,0,30,60,0.38,0.36,0.26,0,0.38,0.922,26.4,-26.4,26.4,1,1,9,6,9,1,9,9
36,0,0,39,4,7,"aface_4",41,0,40,95,0.27,0.4,0.33,40,0.4,0.45,47.35,-7.35,7.35,5,3,1,4,1,1,2,3
8,0,0,17,-1,2,"face_-1_2_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.507,47.85,32.15,32.15,3,7,5,8,5,1,1,8
89,0,0,41,4,9,"aface_6",49,50,75,90,0.3,0.52,0.18,50,0.3,0.374,70.2,-20.2,20.2,5,2,6,2,1,1,4,6
126,0,0,40,4,8,"aface_5",49,50,75,90,0.3,0.52,0.18,50,0.3,0.196,70.2,-20.2,20.2,7,1,1,2,1,1,7,1
299,0,0,36,4,4,"aface_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.747,26.4,-26.4,26.4,1,4,5,3,3,1,3,5
330,0,0,36,4,4,"aface_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.395,51.45,-26.45,26.45,2,3,7,5,6,1,2,6
343,0,0,23,-2,3,"face_-2_3_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.612,47.85,32.15,32.15,1,1,3,5,3,1,1,3
256,0,0,36,4,4,"aface_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.926,47.85,32.15,32.15,7,1,1,4,1,1,6,1
118,0,0,37,4,5,"aface_2",49,50,75,90,0.3,0.52,0.18,50,0.3,0.294,70.2,-20.2,20.2,5,3,8,6,8,1,3,7
158,0,0,27,2,3,"face_2_3_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.993,26.4,-26.4,26.4,5,2,1,6,1,1,1,1
120,0,0,38,4,6,"aface_3",12,20,45,70,0.4,0.34,0.26,70,0.26,0.421,41.5,28.5,28.5,7,1,1,6,1,1,6,1
348,0,0,37,4,5,"aface_2",1,0,30,60,0.38,0.36,0.26,0,0.38,0.587,26.4,-26.4,26.4,1,1,8,1,8,1,1,6
310,0,0,40,4,8,"aface_5",12,20,45,70,0.4,0.34,0.26,70,0.26,0.881,41.5,28.5,28.5,9,1,1,7,2,2,4,1
293,0,0,40,4,8,"aface_5",12,20,45,70,0.4,0.34,0.26,70,0.26,0.02,41.5,28.5,28.5,7,1,1,2,1,1,9,1
349,0,0,9,-2,1,"face_-2_1_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.654,47.35,-7.35,7.35,2,7,3,3,3,2,3,8
178,0,0,36,4,4,"aface_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.364,47.35,-7.35,7.35,6,1,1,3,1,1,8,1
314,0,0,41,4,9,"aface_6",47,55,70,85,0.28,0.51,0.21,70,0.51,0.846,68.95,1.05,1.05,3,2,7,4,3,1,1,7
316,0,0,41,4,9,"aface_6",1,0,30,60,0.38,0.36,0.26,0,0.38,0.071,26.4,-26.4,26.4,3,5,8,5,7,2,1,7
389,0,0,38,4,6,"aface_3",9,15,70,80,0.45,0.29,0.26,80,0.26,0.002,47.85,32.15,32.15,1,1,1,9,1,1,1,1
318,0,0,23,-2,3,"face_-2_3_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.029,60.9,29.1,29.1,9,1,1,9,1,1,1,1
320,0,0,23,-2,3,"face_-2_3_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.734,41.5,28.5,28.5,2,6,6,6,6,2,2,8
35,0,0,32,0,4,"face_0_4_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.339,70.2,-20.2,20.2,5,1,3,8,1,1,3,3
425,0,0,35,3,4,"face_3_4_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.439,70.2,-20.2,20.2,9,1,1,5,1,1,9,1
371,0,0,1,-3,0,"face_-3_0_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.29,26.4,-26.4,26.4,2,8,7,2,7,1,2,7
183,0,0,7,3,0,"face_3_0_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.307,47.85,32.15,32.15,8,1,1,1,1,1,8,1
236,0,0,4,0,0,"face_0_0_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.035,60.5,-10.5,10.5,7,1,1,1,1,1,7,1
201,0,0,1,-3,0,"face_-3_0_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.653,60.9,29.1,29.1,9,1,1,3,1,1,7,3
428,0,0,1,-3,0,"face_-3_0_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.707,57.9,2.1,2.1,3,4,3,3,1,2,8,6
378,0,0,7,3,0,"face_3_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.874,68.95,1.05,1.05,7,1,1,1,1,1,8,1
247,0,0,29,-3,4,"face_-3_4_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.038,57.9,2.1,2.1,2,1,4,3,2,1,2,4
68,0,0,35,3,4,"face_3_4_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.496,60.9,29.1,29.1,9,1,1,6,1,1,6,1
127,0,0,29,-3,4,"face_-3_4_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.916,68.95,1.05,1.05,3,3,8,6,3,1,2,8
6,0,0,7,3,0,"face_3_0_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.025,57.9,2.1,2.1,7,1,1,7,1,1,3,1
419,0,0,1,-3,0,"face_-3_0_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.475,60.9,29.1,29.1,2,1,9,2,3,1,3,1
24,0,0,35,3,4,"face_3_4_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.378,26.4,-26.4,26.4,5,4,4,4,3,2,3,4
249,0,0,4,0,0,"face_0_0_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.037,60.5,-10.5,10.5,3,2,2,2,2,2,2,4
174,0,0,7,3,0,"face_3_0_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.043,51.45,-26.45,26.45,1,3,6,3,1,3,1,9
415,0,0,1,-3,0,"face_-3_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.085,68.95,1.05,1.05,2,1,1,3,1,1,2,7
231,0,0,35,3,4,"face_3_4_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.072,51.45,-26.45,26.45,6,1,1,3,3,3,8,3
103,0,0,1,-3,0,"face_-3_0_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.718,47.85,32.15,32.15,5,1,1,1,1,1,8,1
140,0,0,7,3,0,"face_3_0_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.916,60.9,29.1,29.1,9,1,1,8,1,1,1,1
431,0,0,1,-3,0,"face_-3_0_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.124,60.9,29.1,29.1,6,1,1,1,1,1,4,1
99,0,0,32,0,4,"face_0_4_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.316,60.5,-10.5,10.5,5,1,1,7,1,1,4,1
122,0,0,35,3,4,"face_3_4_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.178,60.9,29.1,29.1,9,1,1,7,1,1,8,8
207,0,0,32,0,4,"face_0_4_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.606,60.5,-10.5,10.5,4,1,1,9,1,1,2,1
279,0,0,7,3,0,"face_3_0_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.797,57.9,2.1,2.1,7,3,2,3,2,1,6,7
414,0,0,29,-3,4,"face_-3_4_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.171,68.95,1.05,1.05,1,3,3,2,3,1,1,5
19,0,0,4,0,0,"face_0_0_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.441,26.4,-26.4,26.4,1,8,3,1,2,1,1,8
121,0,0,35,3,4,"face_3_4_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.325,70.2,-20.2,20.2,7,1,1,7,1,1,7,1
204,0,0,1,-3,0,"face_-3_0_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.394,57.9,2.1,2.1,1,1,1,1,1,1,1,1
175,0,0,35,3,4,"face_3_4_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.499,47.85,32.15,32.15,8,1,1,1,1,1,8,1
430,0,0,29,-3,4,"face_-3_4_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.769,41.5,28.5,28.5,1,4,9,7,9,1,1,9
344,0,0,1,-3,0,"face_-3_0_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.967,60.5,-10.5,10.5,1,4,4,1,1,1,4,4
281,0,0,35,3,4,"face_3_4_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.357,41.5,28.5,28.5,9,1,1,5,1,1,9,1
408,0,0,29,-3,4,"face_-3_4_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.949,68.95,1.05,1.05,1,2,5,6,2,1,1,7
67,0,0,7,3,0,"face_3_0_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.228,57.9,2.1,2.1,5,1,1,3,1,1,3,1
11,0,0,32,0,4,"face_0_4_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.57,41.5,28.5,28.5,9,1,1,9,1,1,9,1
148,0,0,1,-3,0,"face_-3_0_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.516,41.5,28.5,28.5,4,1,1,1,2,1,2,2
205,0,0,32,0,4,"face_0_4_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.475,70.2,-20.2,20.2,5,2,1,9,1,1,1,1
123,0,0,32,0,4,"face_0_4_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.091,41.5,28.5,28.5,7,3,5,7,3,3,3,3
302,0,0,29,-3,4,"face_-3_4_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.398,60.5,-10.5,10.5,1,1,8,8,1,1,1,7
171,0,0,35,3,4,"face_3_4_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.454,51.45,-26.45,26.45,9,1,1,1,1,1,1,1
82,0,0,4,0,0,"face_0_0_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.993,60.5,-10.5,10.5,4,5,2,3,2,1,5,6
338,0,0,29,-3,4,"face_-3_4_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.971,41.5,28.5,28.5,4,1,7,7,6,1,2,1
309,0,0,7,3,0,"face_3_0_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.73,47.85,32.15,32.15,9,1,1,5,1,1,9,1
395,0,0,35,3,4,"face_3_4_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.615,70.2,-20.2,20.2,9,1,1,1,1,1,9,2
416,0,0,1,-3,0,"face_-3_0_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.228,47.85,32.15,32.15,1,6,2,1,3,2,1,8
151,0,0,1,-3,0,"face_-3_0_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.027,26.4,-26.4,26.4,1,6,2,3,1,1,1,2
213,0,0,7,3,0,"face_3_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.831,68.95,1.05,1.05,4,1,1,1,1,2,1,1
51,0,0,29,-3,4,"face_-3_4_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.038,70.2,-20.2,20.2,1,8,9,9,9,6,1,9
211,0,0,32,0,4,"face_0_4_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.574,57.9,2.1,2.1,7,2,3,9,1,1,6,3
220,0,0,7,3,0,"face_3_0_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.576,68.95,1.05,1.05,7,1,1,3,1,1,9,1
139,0,0,40,4,8,"aface_5",1,0,30,60,0.38,0.36,0.26,0,0.38,0.779,26.4,-26.4,26.4,6,2,2,4,2,2,6,2
248,0,0,38,4,6,"aface_3",16,25,60,100,0.45,0.37,0.18,25,0.45,0.165,51.45,-26.45,26.45,3,2,4,2,2,1,1,4
388,0,0,40,4,8,"aface_5",12,20,45,70,0.4,0.34,0.26,70,0.26,0.518,41.5,28.5,28.5,9,1,1,7,1,1,9,1
166,0,0,40,4,8,"aface_5",14,30,50,95,0.33,0.29,0.38,50,0.29,0.589,60.5,-10.5,10.5,4,4,1,3,1,1,1,3
69,0,0,39,4,7,"aface_4",32,45,60,90,0.52,0.29,0.19,60,0.29,0.362,57.9,2.1,2.1,9,1,1,9,1,1,1,1
95,0,0,39,4,7,"aface_4",9,15,70,80,0.45,0.29,0.26,80,0.26,0.84,47.85,32.15,32.15,6,6,1,2,4,1,1,4
100,0,0,23,-2,3,"face_-2_3_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.834,57.9,2.1,2.1,7,2,1,6,1,1,7,2
224,0,0,38,4,6,"aface_3",32,45,60,90,0.52,0.29,0.19,60,0.29,0.034,57.9,2.1,2.1,4,1,3,6,3,1,3,4
444,0,0,39,4,7,"aface_4",49,50,75,90,0.3,0.52,0.18,50,0.3,0.588,70.2,-20.2,20.2,6,1,2,3,4,1,5,1
347,0,0,27,2,3,"face_2_3_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.265,70.2,-20.2,20.2,6,1,1,2,1,1,6,2
13,0,0,17,-1,2,"face_-1_2_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.658,70.2,-20.2,20.2,5,4,1,3,1,1,5,7
402,0,0,17,-1,2,"face_-1_2_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.641,57.9,2.1,2.1,4,5,1,5,1,1,3,8
176,0,0,38,4,6,"aface_3",12,20,45,70,0.4,0.34,0.26,70,0.26,0.377,41.5,28.5,28.5,2,1,2,4,3,3,2,4
368,0,0,9,-2,1,"face_-2_1_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.928,60.9,29.1,29.1,5,3,3,5,4,4,7,3
297,0,0,41,4,9,"aface_6",16,25,60,100,0.45,0.37,0.18,25,0.45,0.992,51.45,-26.45,26.45,2,5,2,1,4,1,3,7
142,0,0,36,4,4,"aface_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.472,51.45,-26.45,26.45,5,4,1,3,2,1,6,5
280,0,0,38,4,6,"aface_3",32,45,60,90,0.52,0.29,0.19,60,0.29,0.447,57.9,2.1,2.1,4,1,2,5,7,1,2,7
405,0,0,9,-2,1,"face_-2_1_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.979,60.9,29.1,29.1,1,4,5,1,6,1,1,6
381,0,0,37,4,5,"aface_2",16,25,60,100,0.45,0.37,0.18,25,0.45,0.703,51.45,-26.45,26.45,1,1,1,1,7,5,1,7
355,0,0,39,4,7,"aface_4",1,0,30,60,0.38,0.36,0.26,0,0.38,0.599,26.4,-26.4,26.4,1,9,5,9,9,1,1,9
447,0,0,13,2,1,"face_2_1_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.773,47.85,32.15,32.15,8,1,1,7,1,1,9,1
17,0,0,23,-2,3,"face_-2_3_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.367,26.4,-26.4,26.4,1,4,4,1,4,1,1,6
114,0,0,37,4,5,"aface_2",49,50,75,90,0.3,0.52,0.18,50,0.3,0.485,70.2,-20.2,20.2,2,6,7,6,9,1,3,8
189,0,0,37,4,5,"aface_2",47,55,70,85,0.28,0.51,0.21,70,0.51,0.265,68.95,1.05,1.05,8,1,4,9,1,1,7,2
267,0,0,39,4,7,"aface_4",9,15,70,80,0.45,0.29,0.26,80,0.26,0.053,47.85,32.15,32.15,6,1,1,6,1,1,5,1
243,0,0,17,-1,2,"face_-1_2_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.131,68.95,1.05,1.05,4,5,5,6,6,1,4,6
87,0,0,40,4,8,"aface_5",1,0,30,60,0.38,0.36,0.26,0,0.38,0.078,26.4,-26.4,26.4,1,7,4,6,3,2,3,8
112,0,0,41,4,9,"aface_6",32,45,60,90,0.52,0.29,0.19,60,0.29,0.692,57.9,2.1,2.1,7,1,1,4,1,1,7,1
429,0,0,40,4,8,"aface_5",16,25,60,100,0.45,0.37,0.18,25,0.45,0.287,51.45,-26.45,26.45,4,4,2,2,2,1,4,4
273,0,0,9,-2,1,"face_-2_1_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.628,51.45,-26.45,26.45,1,3,5,6,4,1,1,7
113,0,0,38,4,6,"aface_3",32,45,60,90,0.52,0.29,0.19,60,0.29,0.646,57.9,2.1,2.1,4,1,1,3,1,1,6,2
102,0,0,19,1,2,"face_1_2_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.884,60.5,-10.5,10.5,6,5,6,4,6,6,4,6
170,0,0,36,4,4,"aface_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.647,60.9,29.1,29.1,7,1,1,6,1,2,6,1
76,0,0,36,4,4,"aface_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.981,26.4,-26.4,26.4,2,2,2,2,2,2,2,5
188,0,0,37,4,5,"aface_2",32,45,60,90,0.52,0.29,0.19,60,0.29,0.912,57.9,2.1,2.1,6,1,1,2,1,1,3,2
117,0,0,41,4,9,"aface_6",1,0,30,60,0.38,0.36,0.26,0,0.38,0.24,26.4,-26.4,26.4,1,1,1,8,1,1,1,6
411,0,0,17,-1,2,"face_-1_2_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.974,51.45,-26.45,26.45,5,4,6,7,5,4,6,6
70,0,0,17,-1,2,"face_-1_2_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.048,60.9,29.1,29.1,5,5,5,5,5,5,5,5
360,0,0,23,-2,3,"face_-2_3_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.697,47.85,32.15,32.15,4,7,6,2,4,6,5,4
78,0,0,27,2,3,"face_2_3_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.802,41.5,28.5,28.5,8,1,1,6,1,1,8,1
401,0,0,27,2,3,"face_2_3_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.248,41.5,28.5,28.5,9,1,1,8,1,1,8,1
325,0,0,19,1,2,"face_1_2_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.195,68.95,1.05,1.05,9,1,1,6,1,1,9,1
54,0,0,9,-2,1,"face_-2_1_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.755,68.95,1.05,1.05,5,5,4,3,3,1,2,5
72,0,0,19,1,2,"face_1_2_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.76,51.45,-26.45,26.45,6,2,3,8,4,1,3,6
387,0,0,23,-2,3,"face_-2_3_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.942,26.4,-26.4,26.4,1,3,1,8,3,1,1,9
451,0,0,38,4,6,"aface_3",24,20,60,90,0.33,0.2,0.47,90,0.47,0.869,60.9,29.1,29.1,9,1,1,8,1,1,9,1
16,0,0,40,4,8,"aface_5",49,50,75,90,0.3,0.52,0.18,50,0.3,0.345,70.2,-20.2,20.2,6,2,1,5,1,1,8,2
52,0,0,23,-2,3,"face_-2_3_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.5,60.5,-10.5,10.5,3,2,1,8,3,1,4,4
85,0,0,37,4,5,"aface_2",1,0,30,60,0.38,0.36,0.26,0,0.38,0.46,26.4,-26.4,26.4,1,4,9,6,8,1,1,9
375,0,0,19,1,2,"face_1_2_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.25,57.9,2.1,2.1,6,1,1,7,1,1,6,1
101,0,0,36,4,4,"aface_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.768,41.5,28.5,28.5,7,1,1,3,1,1,1,1
289,0,0,19,1,2,"face_1_2_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.194,70.2,-20.2,20.2,4,1,1,1,1,1,3,5
437,0,0,13,2,1,"face_2_1_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.654,51.45,-26.45,26.45,7,2,1,6,1,1,4,2
94,0,0,39,4,7,"aface_4",24,20,60,90,0.33,0.2,0.47,90,0.47,0.217,60.9,29.1,29.1,9,1,1,9,1,1,9,1
291,0,0,23,-2,3,"face_-2_3_1",14,30,50,95,0.33,0.29,0.38,50,0.29,0.256,60.5,-10.5,10.5,3,2,2,5,1,1,1,4
392,0,0,13,2,1,"face_2_1_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.267,26.4,-26.4,26.4,2,6,1,6,1,1,1,7
116,0,0,40,4,8,"aface_5",47,55,70,85,0.28,0.51,0.21,70,0.51,0.284,68.95,1.05,1.05,5,6,4,5,4,2,2,7
32,0,0,17,-1,2,"face_-1_2_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.8,47.85,32.15,32.15,6,2,1,6,2,1,6,1
196,0,0,36,4,4,"aface_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.142,60.9,29.1,29.1,6,1,1,3,1,2,7,1
107,0,0,39,4,7,"aface_4",32,45,60,90,0.52,0.29,0.19,60,0.29,0.488,57.9,2.1,2.1,9,1,1,9,1,1,9,1
38,0,0,23,-2,3,"face_-2_3_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.574,41.5,28.5,28.5,6,1,1,9,1,1,6,1
374,0,0,36,4,4,"aface_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.416,70.2,-20.2,20.2,6,1,1,3,1,1,5,2
